TWEET,MESSAGE,MATCH,POLARITY
3448,Y rj08 KevanKenney M V Black Gold is the song in the play by AKIZAWA KABUKI ZE O 2020 he Movie It s so cool,"['cool', 'gold']",Positive
3449,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3450,hose who happened to be positioned in the way of the toilets would be periodically startled from their slumbers w,[],Neutral
3451,mn enta Snow Man steady LOVE SnowMan steady ZE O,"['love', 'steady']",Positive
3452,weejimin jimin sprinkling his fairy dust in the form of snow and petals,['dust'],Negative
3453,EQUES dimash official M V FridayLivestream From withered cherries as they turn Brown in the wind let cold tears pour,['cold'],Negative
3454,Bon dia goodmorning buenosdias catalunya arties valldaran catalunyaexperience mountains snow,[],Neutral
3455,nblmntp StarbucksMY Sambal Macchiato Coconut Milk Peanut blend together with egg yolk cold foam,['cold'],Negative
3456,haru04niji winter fall fate lose control,"['fall', 'lose']",Negative
3457,SNM burst aps KevanKenney M V 2 1 1 EQUES Snow Man EQUES SnowMan M V FridayLivest,[],Neutral
3458,clotifaa Another strategy is a temperature change splash cold water on your face for a few minutes or suck on a p,"['cold', 'suck']",Negative
3459,btchesluvvsosa As a kid I was told that explaining myself during an argument was talking back so I have a real hard time expressing m,['hard'],Negative
3460,VICHY OLLA MO Mar 31 Climate High 52 Low 34 Precip 0 0 Snow M,['mar'],Negative
3461,EQUES SnowMan M V FridayLivestream Snow Man HELLO HELLO Grandeur Big Bang Sweet,"['grandeur', 'sweet']",Positive
3462,chukoseishimbun Snow Man 4 2,[],Neutral
3463,WES PLAINS MO Mar 31 Climate High 56 Low 38 Precip 0 0 Snow M,['mar'],Negative
3464,jeffpearlman I m confused Being serious and sincere epSteel never said a peep throughout rump s Kung Flu comments Chinese flu,"['sincere', 'confused']",Neutral
3465,JOPLIN MO Mar 31 Climate High 56 Low 36 Precip 0 0 Snow M,['mar'],Negative
3466,SP INGFIELD MO Mar 31 Climate High 53 Low 36 Precip 0 0 Snow 0 0,['mar'],Negative
3467,MacDaddyDior Big slice of cold bell pepper Swiss cheese and A1,['cold'],Negative
3468,Pisces erms Pisces humor may be warm amp innocent or cold amp ruthless since we are very sarcastic,"['humor', 'warm', 'cold', 'ruthless', 'sarcastic']",Negative
3469,HeinzUK Introducing Smoup A tasty blend of the iconic Heinz Cream of omato Soup and classic Strawberry and Banana innocent Smo,['classic'],Positive
3470,heobroma c93 KevanKenney M V EQUES SnowMan M V FridayLivestream Without overlapping the nine of them have developed their,[],Neutral
3471,VGweb Snow Man SnowMan NHK BS Premium nhk dramas,['bs'],Negative
3472,heobroma c93 KevanKenney M V EQUES SnowMan M V FridayLivestream Without overlapping the nine of them have developed their,[],Neutral
3473,twobacons11 Wanna see me suck and get fucked in the snow,['suck'],Negative
3474,Well said,['well'],Positive
3475,HitsujiHikaru Both of them are so cute EQUES SnowMan M V FridayLivestream Snow Man Grandeur Big Bang Sweet,"['cute', 'grandeur', 'sweet']",Positive
3476,SJKW80 GuinnChastity atensnut 6 month old babies don t have that reactions from their MM shots nor do people from flu shots his,[],Neutral
3477,JSnowAuthor bookpreneur My 5th published poem this year 2021 hasn t been bad ty me yet his is one of my favs,['bad'],Negative
3478,yukiyamasnowman KevanKenney M V EQUES SnowMan M V FridayLivestream wow my favorite thank you Kevan Snow Man OKYO G,"['favorite', 'thank', 'wow']",Positive
3479,kurotoia Saint Snow,['saint'],Positive
3480,icky72643659 KevanKenney M V EQUES SnowMan M V FridayLivestream I really really love them like my sons I want to support th,"['like', 'love', 'support']",Positive
3481,miasnowbabyhii KevanKenney M V EQUES SnowMan M V FridayLivestream HANK YOU KEVAN love it Snow Man Grandeur,"['grandeur', 'love']",Positive
3482,ILove allBoys Please don t ever get tired of being a good person with a good heart I know it sucks being taken advantage of and fe,"['advantage', 'good', 'sucks', 'tired']",Neutral
3483,in my irls gc theyre talking abt what types we are and they said im the stone cold bombshell bc im reserved myst,['cold'],Negative
3484,iu stats IUofficial LILAC album GAON DIGI AL CHA Week 13 2 days amp 5 hours of tracking 4 LILAC NEW 7 Coin NEW 11,[],Neutral
3485,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
3486,DrAngelaCDunn Where s the flu,[],Neutral
3487,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
3488,PokiDokiBunny did you know that the sun is freezing cold during nighttime,"['cold', 'freezing']",Negative
3489,thequote When you re hot milk things for everything they re worth you can be a long time in the cold and then no one wants to know,"['hot', 'worth', 'cold']",Positive
3490,How is it going to snow next week again,[],Neutral
3491,mukaikoji1234 4 3 1 35 2 35 GP 7 GP2 SP Snow Man 100,[],Neutral
3492,aka yunomi KevanKenney M V EQUES SnowMan M V FridayLivestream Make It Hotttttttt aka MEKIHO Snow Man Grandeur K,['grandeur'],Positive
3493,yukiyamasnowman HELLO HELLO EQUES SnowMan M V FridayLivestream 3 3 3 elease,[],Neutral
3494,digispikex his is something I don t really talk about Amongst other locations the KFC at Landmark I designed and was in charge of,[],Neutral
3495,lucif5er some bkdk fluff to counteract all the angst rn Izuku has the habit of pushing up Kacchans sweater to wra,[],Neutral
3496,2 26 A M ADA CHECK Winter mix and snow happening in the highlighted zone,[],Neutral
3497,ColtMason7 2020 and all the things that happened at home and around me has my spirit dead in cold blood,"['cold', 'dead']",Negative
3498,slashno Dude it s gonna be cold,['cold'],Negative
3499,Imagine having lived through Ww1 he great depression Ww2 and japanese occupation he 1st emergency Lived through t,"['great', 'depression', 'emergency']",Negative
3500,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3501,shiba snowburs4 KevanKenney M V EQUES SnowMan M V FridayLivestream hank you for tweeting again he movie is Make It Hot on,['hot'],Positive
3502,heobroma c93 KevanKenney M V EQUES SnowMan M V FridayLivestream he nine of them with their age difference reflect each o,[],Neutral
3503,liminal warmth 3 idges Mountain in George Washington State Park 6 of us went up It was late February Got los,['warmth'],Positive
3504,HeinzUK Introducing Smoup A tasty blend of the iconic Heinz Cream of omato Soup and classic Strawberry and Banana innocent Smo,['classic'],Positive
3505,rying to find ourselves in the winter snow,[],Neutral
3506,a017 EQUES arashi5official M V FridayLivestream Please play urning Up by A ASHI A ASHI Discography 201,[],Neutral
3507,April Can be the cruellest month Fooling us with spring blossom then sending snow Wild garlic amp bluebells in the,"['blossom', 'wild']",Neutral
3508,obotbeat MihirNeal Yes and this is a brain dead take What does unacceptable testing look like Its not your,"['like', 'dead', 'unacceptable']",Negative
3509,JackDeBath BathCA BANESConCllrs Doesn t this B EACH HE EQUALI Y AC Are you all just going to play party politics Kids with wit,[],Neutral
3510,mthrofmountains From an early morning hike awhile ago he summit was inside of a snow cloud so this is one of the only shots from th,['cloud'],Negative
3511,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3512,heQuartering Meanwhile in ussia and China they re training ice cold killers that give zero fcks about feelings and inclusion,['cold'],Negative
3513,mam burst KevanKenney M V hank you Kevan I would like to request Snow Man s Black Gold EQUES SnowMan M V FridayLivestream,"['gold', 'like']",Positive
3514,KENZA DON YOU EVE FIX YOU LIPS O SPEAK ON A IANA AGAIN SNOW POSSUM StanWars,[],Neutral
3515,hillsongunited Precious blood has left me forgiven Pure like the whitest of snow Powerful to make sin and shame retreat his covenant,"['covenant', 'like', 'powerful', 'precious', 'pure', 'retreat', 'shame', 'sin']",Positive
3516,sistersofmoon CollectionsI he sunshine makes such a difference doesn t it although somebody said the other day that we could have,[],Neutral
3517,miasnowbabyhii KevanKenney M V EQUES SnowMan M V FridayLivestream KEVAN Snow Man Grandeur Big,['grandeur'],Positive
3519,puertoricvnteex being anemic truly is ass it s so mf cold,"['anemic', 'cold']",Negative
3520,girl fuck you lol you not even in Michigan,['fuck'],Negative
3521,5harath Cold outreach at it s finest,"['finest', 'cold']",Neutral
3522,99im usa KevanKenney M V Second time this week Snow Man hank you Kevan hat s a new GIF Make It Hot I love this song too it s,"['hot', 'love']",Positive
3523,sunagif i think ure a quiet person who like cold foods u like sleeping alot,"['like', 'quiet', 'cold']",Positive
3524,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3525,PenguinUKBooks It was a bright cold day in April and the clocks were striking thirteen George Orwell Nineteen Eighty Four hro,"['bright', 'striking', 'cold']",Positive
3526,volcanodiscover anaga volcano Aleutian Islands Volcanic Alert Level lowered to Unassigned Low power likely due to snow cover,[],Neutral
3527,annoying as heck that it bothers me so much why can t I just say fuckit and move along it s gonna drive me up a w,"['annoying', 'bothers', 'heck']",Negative
3528,cheer snow0122 KevanKenney M V hank you Kevan I want to introduce Snow Man to people all over the world EQUES SnowMan M V,['cheer'],Positive
3529,brisbanetimes She shouldnt have locked down in the first damn place as those affected were already away from socie,['damn'],Negative
3530,chukoseishimbun Snow Man 4 2,[],Neutral
3531,oricon Snow Man SnowMan honeylemo,[],Neutral
3532,UKsnow updates BI E LY COLD CONDI IONS WILL IMPAC HE U K ODAY SEVE E SNOWS O MS F EEZING WINDCHILLS AND 20F SNOW D IF S ALL,['cold'],Negative
3533,volcanodiscover anaga volcano Aleutian Islands Volcanic Alert Level lowered to Unassigned Low power likely due to snow cover,[],Neutral
3534,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
3535,DrEricDing I d be more concerned about the people who will get evicted have no work and will eventually kill them,"['work', 'concerned', 'kill']",Negative
3536,burst shouu KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man s third single Grandeur has an official witter acco,['grandeur'],Positive
3537,Check out my broadcast from my PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
3538,everpixapp It s time to change your screensaver We found the perfect option for you wallpaper screensaver background sfondi pa,['perfect'],Positive
3539,mamb28 KevanKenney M V Here s a video of Snow Man s debut live performance EQUES SnowMan M V FridayLivestream Make It Hot,['hot'],Positive
3540,Milk eaMM M AM Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently,"['cold', 'violently']",Negative
3541,agustdrkives Shooky being mistreated by Bighit a thread 1 BH made me white 2 BIGHI GAVE ME A WHA 3 hey throw me in a milk,[],Neutral
3542,LA4PO cant we have cold weather w o it being windy,['cold'],Negative
3543,JennaS Jenna because Kate started this mess Her cruelty manipulation has got us here She is not fit women she,"['cruelty', 'manipulation', 'mess']",Negative
3544,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
3545,snowma n KevanKenney M V EQUES SnowMan M V FridayLivestream hank you Kevan his video is one of my favor,['favor'],Positive
3546,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
3547,Burst Gyorn2 KevanKenney M V hanks for the second chance I m looking forward to another great week EQUES SnowMan M V FridayL,['great'],Positive
3548,Morning For the first time in 9 months I slept 4 hours in a row rather than a disturbed night And I ve my motiv,['disturbed'],Negative
3549,im usa99b2 KevanKenney M V hank you Kevan Make It Hot is also my favorite Snow Man song EQUES SnowMan M V FridayLivestream,"['favorite', 'hot']",Positive
3550,BBCr4today Millions told to stop shielding today in England So let s have a look at France something we never,[],Neutral
3551,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
3552,It s a winter wonderland morning Lots of fresh snow over hills and mountains his is Divis amp Black mountain in Be,['fresh'],Positive
3553,SwagBisaya19 StarFMBaguio SB19Official I don t fake relationships vibes or anything with people I just keep i,['fake'],Negative
3554,dailysafarinews ourism in Uganda Uganda is one of the most beautiful countries in Africa With its dense misty fo,"['beautiful', 'dense']",Neutral
3555,im usa99b KevanKenney M V hanks Kevan his week Snow Man wants to keep going up EQUES SnowMan M V FridayLivestream Grande,[],Neutral
3556,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
3557,momentmemori Watch and get relaxed Sarfranga cold desert Skardu valley By Saqib Arsal,"['relaxed', 'cold', 'desert']",Negative
3558,agustdrkives Shooky being mistreated by Bighit a thread 1 BH made me white 2 BIGHI GAVE ME A WHA 3 hey throw me in a milk,[],Neutral
3559,ILove allBoys Please don t ever get tired of being a good person with a good heart I know it sucks being taken advantage of and fe,"['advantage', 'good', 'sucks', 'tired']",Neutral
3560,Evil tries to compel us into something we re not it tries to snow the mind take away all hope his is abusive to,"['abusive', 'evil']",Negative
3561,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
3562,freeLS12756863 KevanKenney M V Wow thanks for the cool GIF his song is super cool too I m glad you know some of Snow Man s non s,"['cool', 'glad', 'super', 'wow']",Positive
3563,deep extracover Summer is better than Winter in terms that we can get rid of heat by sitting in an AC room or fan,['better'],Positive
3564,Am n,[],Neutral
3565,lusciouslittle his water was so cold,['cold'],Negative
3566,Burst Gyorn2 KevanKenney M V hanks for the second chance I m looking forward to another great week EQUES SnowMan M V FridayL,['great'],Positive
3567,BK BeatYourBest BK B C,[],Neutral
3568,SkyNews Nick orfaen And the other half know it s just a cold scamdemic,['cold'],Negative
3569,Y rj08 KevanKenney M V EQUES SnowMan M V FridayLivestream Grandeur Big Bang Sweet EVE Y HING IS EVE Y HING,"['grandeur', 'sweet']",Positive
3570,how do you all find a writing partner do you straight up just ask i have no idea how anyone does this if you re n,[],Neutral
3571,Well Inverted Fest cancelled hopefully my snow trip plans in July August will still work otherwise 2021 can go,"['well', 'work']",Positive
3572,HAECHE0L ang cold mo naman po,['cold'],Negative
3573,mn enta Snow Man steady LOVE SnowMan steady ZE O,"['love', 'steady']",Positive
3574,claymummy BBCNottingham Keep us safe You re the ones who can handle a bit of flu Young people s lives have been,['safe'],Positive
3575,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
3576,HourlyZhangZH ZhangZhehan updated his weibo with the Sensodyne Brand Ambassador announcement You can enjoy the hot and cold food b,"['enjoy', 'hot', 'cold']",Positive
3577,Happy April Fools Day Jobs to do in the garden this month Wrap up tender plants for starters if you have dared t,"['happy', 'tender']",Positive
3578,Burst Gyorn2 KevanKenney M V hanks Kevan I m definitely going to request that people all over the world get to know Snow Man EQ,[],Neutral
3579,100gecslyricbot taking off my work clothes workin in a cold one forty five group texts fifty group dms send another text askin me,"['work', 'cold']",Neutral
3580,DreamInADream 0 he way Y stops and makes en go down first and carefully so he doesn t get hurt since the ground that day was slipp,['hurt'],Negative
3581,jmatwood ChrisGPackham So many people are doing their best to help bees so I want people to understand why they find queen bumble be,['best'],Positive
3582,dumebi j baby i m ice cold,['cold'],Negative
3583,Bread cold cuts cheese red wine a table a square Montepulciano by iamalessiavannini via,['cold'],Negative
3584,Got flu headache and at some point fever but my covid test comes back negative and I feel fine too after 3 days so yeah all is good,"['fine', 'good', 'fever', 'headache', 'negative']",Negative
3586,mam burst KevanKenney M V hank you Kevan I would like to request Snow Man s Black Gold EQUES SnowMan M V FridayLivestream,"['gold', 'like']",Positive
3587,hillsongunited Precious blood has left me forgiven Pure like the whitest of snow Powerful to make sin and shame retreat his covenant,"['covenant', 'like', 'powerful', 'precious', 'pure', 'retreat', 'shame', 'sin']",Positive
3588,Heroic oyal It s my pleasure Looking down underneath his wings at Elodie he s smiling happily As long as I,"['happily', 'heroic', 'pleasure', 'smiling']",Positive
3589,IanAdams We have snow forecast for next week I doubt it weather is much cooler today would be nice to sit in the lobster pot Xx,"['nice', 'doubt']",Neutral
3590,MDoneWright witterAU Ness Jones his is just the best news mate Massive Congratulations Make sure you knock t,"['best', 'congratulations', 'knock']",Positive
3591,puertoricvnteex the constant cold is a bitch i can t enjoy ice cream without freezing even more,"['enjoy', 'bitch', 'cold', 'freezing']",Negative
3592,ENHYPEN JP snow,[],Neutral
3593,im unsHisMouth My favorite narrative is still that masks somehow stopped the flu but not COVID,['favorite'],Positive
3594,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3595,lt a target blank href lt a target blank href,[],Neutral
3596,snowman world 1 1 EQUES Snow Man is our treasure EQUES SnowMan M V FridayLivestream,['treasure'],Positive
3597,Good Morning Yousuf he weather today is expected to be cloudy and cold,"['good', 'cloudy', 'cold']",Negative
3598,SKMwangi001 denis aunga Firstly you can not possibly spend a billion dollar in your life Not with all the wastage Imagine Musk is,[],Neutral
3599,Srjmxrell sorry for being cold when i get sad,"['cold', 'sad', 'sorry']",Negative
3600,oyee shutup Chemist research mutabiq females k liye cold drink zehar hai,['cold'],Negative
3601,thisazure ang cold mo ayoko na,['cold'],Negative
3602,GOOGLE V Enjoy HD 4K UHD content from your favorite apps and mobile devices with the snow Google Chromeca,"['enjoy', 'favorite']",Positive
3603,SlimNudist Morning there from me here in Kent where it s the same Easter looks v cold even wintry so was getting,['cold'],Negative
3604,kimjaeplushwan i m doing this bc you said you re cold takes off jacket amp put it on jisun g feeling warm now better if you f,"['better', 'warm', 'cold']",Positive
3605,Hansuke21 Nihon Falcom hopes to animate the rails of Cold Steel to make the game have a different perspective and has also put forwar,['cold'],Negative
3606,InProportion2 How can we judge the long term effects of the vacdsine until some time has elapsed he narcolepsy caused by the Swine,[],Neutral
3607,scottysays31 My first real edit I call it hat boy cold Lj era8,['cold'],Negative
3608,Snow Man Grandeur,['grandeur'],Positive
3609,riko burst snow KevanKenney M V hank you for the second Snow Man tweet EQUES SnowMan M V FridayLivestream Grandeur,['grandeur'],Positive
3610,artitvibes Day off cafe cozy Dirty,"['cozy', 'dirty']",Neutral
3611,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
3612,batrachoi fff,[],Neutral
3613,Milk eaMM M AM Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently,"['cold', 'violently']",Negative
3614,vmintine jimin your hands are cold,['cold'],Negative
3615,SwagBisaya19 StarFMBaguio SB19Official I don t fake relationships vibes or anything with people I just keep i,['fake'],Negative
3616,okumuralucard fire and snow,[],Neutral
3617,SnowMan D to G KevanKenney M V EQUES SnowMan M V FridayLivestream Kevan hank you always I want people all over,[],Neutral
3618,yukiyamasnowman KevanKenney M V EQUES SnowMan M V FridayLivestream HANK YOU KEVAN Snow Man O,[],Neutral
3619,SavoStore Dorian mw because he is a crypto geek and badly want one of those cold storage wallets preferably a r,"['preferably', 'badly', 'cold']",Negative
3620,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
3621,YOOO1515 KevanKenney M V EQUES SnowMan M V FridayLivestream M V Snow Man Performan,[],Neutral
3622,samsloona What if Chuu doesn t see the snow and never calls and you die waiting forever for that one call,['die'],Negative
3623,Most of the day I was freezing cold until the afternoon when I was chugging water because I was so overheated and n,"['cold', 'freezing']",Negative
3624,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
3625,Why I am not getting vaccinated healthy 50 year old Workout daily don t even get the yearly flu vaccine ne,['healthy'],Positive
3626,cheer snowman2k KevanKenney M V EQUES SnowMan M V FridayLivestream he members of Snow Man are all unique and their dance sync,['cheer'],Positive
3627,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3628,StylesPheno JacobMaverickUL Nope it s CA Y ME H OUGH HIS COLD NIGH MA EEEEEE I FEED HE WOLF AND SHED MY SKINNNNN,['cold'],Negative
3629,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3630,agustdrkives Shooky being mistreated by Bighit a thread 1 BH made me white 2 BIGHI GAVE ME A WHA 3 hey throw me in a milk,[],Neutral
3631,cheer snowman3 KevanKenney M V EQUES SnowMan M V FridayLivestream Snow Man is going to appear in a show MC d by Sho of Arashi,['cheer'],Positive
3632,cheer snowman2k KevanKenney M V EQUES SnowMan M V FridayLivestream he members of Snow Man are all unique and their dance sync,['cheer'],Positive
3633,ezexzo Cold War for my Birthday,['cold'],Negative
3634,Hello sa bentahan ni kupido lisaayuexx paki mine yung mabait at caring medyo masunget den HAHAHHA bestfr,[],Neutral
3635,heHorizonX hommel b IkNet,[],Neutral
3636,bainery Don t worry we re going to have one more freak snow storm by the end of April It s happens 50 of the ti,"['freak', 'worry']",Negative
3637,SALINA KS Mar 31 Climate High 57 Low 27 Precip 0 0 Snow M,['mar'],Negative
3638,zoeharcombe his is huge I would not be surprised if a proper audit reveals that deaths from not with Covid 19 were lower than the,['proper'],Positive
3639,CHANU E KS Mar 31 Climate High 57 Low 36 Precip 0 0 Snow M,['mar'],Negative
3640,Suddenly he is cold hat s what you get Cold towards Kiyoomi Go on He forces himself to repeat Kiyoomi s,['cold'],Negative
3641,UKsnow updates BI E LY COLD CONDI IONS WILL IMPAC HE U K ODAY SEVE E SNOWS O MS F EEZING WINDCHILLS AND 20F SNOW D IF S ALL,['cold'],Negative
3642,Ice cold Fiji water but with Molly for added effects,['cold'],Negative
3643,oricon Snow Man SnowMan honeylemo,[],Neutral
3644,oricon Snow Man SnowMan honeylemo,[],Neutral
3645,Burst Gyorn2 KevanKenney M V hanks Kevan I m definitely going to request that people all over the world get to know Snow Man EQ,[],Neutral
3646,YOOO1515 KevanKenney M V EQUES SnowMan M V FridayLivestream I request Grandeur Snow Man,['grandeur'],Positive
3647,NClaynty you can check it here,[],Neutral
3648,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
3649,FaZeScope NEW VIDEO ONLY 0 OF PLAYE S HAVE HIS NEW SNIPE Z G 20mm Black Ops Cold War via You u,['cold'],Negative
3650,Milk eaMM M AM Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently,"['cold', 'violently']",Negative
3651,im unsHisMouth My favorite narrative is still that masks somehow stopped the flu but not COVID,['favorite'],Positive
3652,miasnowbabyhii2 KevanKenney M V EQUES SnowMan M V FridayLivestream with BIG LOVE Snow Man Grandeur,"['grandeur', 'love']",Positive
3653,luvkb2 Prolly my best clip on cold war,"['best', 'cold']",Neutral
3654,agustdrkives Shooky being mistreated by Bighit a thread 1 BH made me white 2 BIGHI GAVE ME A WHA 3 hey throw me in a milk,[],Neutral
3655,animechiIl his snow totoro is so beautiful,['beautiful'],Positive
3656,SNOW BOUND LAND PSP 13 11 21 B,[],Neutral
3657,when you first start watching mp100 you ll think oh the main character is an emotionless precious little dude who,['precious'],Positive
3658,SW1105xoxo b KevanKenney M V hank you for the second time I m looking forward to FLS I hope Snow Man will be chosen as Most eque,[],Neutral
3659,sus pesta as,[],Neutral
3660,defdaily th Cold Night 8 Call Me 12 i unes songs chat,['cold'],Negative
3661,Snow Lilienne Freya,[],Neutral
3662,Beef Stir fry with Snow Peas and Mushrooms via daringgourmet,[],Neutral
3663,Icon Ayodeji trolls queen I had to have a go at a friend this evening coz he said some things plus curses during the height of Lekki,['curses'],Negative
3664,SnowMan tube 300 2 Snow Man 2020 10 07 SnowMan,[],Neutral
3665,Liam he Moon Is A Cold Light,['cold'],Negative
3666,sunosoku info 4 1 Snow Man V adio Snow Man Magazine Men s P EPPY Cinema Cine,[],Neutral
3667,Cold out ain t it,['cold'],Negative
3668,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
3669,SnowMan D to G KevanKenney M V EQUES SnowMan M V FridayLivestream Kevan hank you always I want people all over,[],Neutral
3670,Nisanotfound i prefer cold orange juice though if it aint cold the bits in em is nasty,"['prefer', 'cold', 'nasty']",Negative
3671,absk snow 4 8 22 00 HE Snow Man,[],Neutral
3672,WICHI A EISENHOWE NA IONAL Mar 31 Climate High 58 Low 32 Precip 0 0 Snow 0 0,['mar'],Negative
3673,midzilla snow drift,[],Neutral
3674,SnowMan tube 200 Snow Man 2 3,[],Neutral
3675,hat said I ll probably never return to Portland No offense to anyone from here or living here It s such a dep,[],Neutral
3676,WilliamScherer3 BayouOwl Plowable snowstorm likely Potentially season s heaviest snowstorm tonight which wouldn t take much with a l,[],Neutral
3677,anywaystan12 doctor who is too political now did you watch planet of the ood or thin ice or 42 or rise of the cybermen age of steel,[],Neutral
3678,im usa99b3 KevanKenney M V EQUES SnowMan M V FridayLivestream Good luck this week Snow Man Grandeur Big Bang Sw,"['good', 'grandeur', 'luck']",Positive
3679,chchSWM Snow Man,[],Neutral
3680,Yuki 1 SN KevanKenney M V hank you Kevan his new video is very cool EQUES SnowMan M V FridayLivestream I would like man,"['cool', 'like']",Positive
3681,SnowMan tube 2 Snow Man Black Gold from ZE O 2020 he Movie SnowMan ZE O2020,['gold'],Positive
3682,Snow is the joy that laughs about yesterday,['joy'],Positive
3683,momentmemori Watch and get relaxed Sarfranga cold desert Skardu valley By Saqib Arsal,"['relaxed', 'cold', 'desert']",Negative
3684,OfuyuMama KevanKenney M V Wow that s great Good choice Snow Man Grandeur Big Bang Sweet EVE Y HING IS E,"['good', 'grandeur', 'great', 'sweet', 'wow']",Positive
3685,satsuyumi 4 3 2 Snow Man,[],Neutral
3686,SnowMan tube 1100 2 Snow Man Lock on dance ver 2019 05 29 SnowMan,[],Neutral
3687,Yuki 1 SN KevanKenney M V hank you Kevan his new video is very cool EQUES SnowMan M V FridayLivestream I would like man,"['cool', 'like']",Positive
3688,I ve seen some comments that the mavs didn t play good defense tonight the celtics were just cold from three outs,"['good', 'cold']",Neutral
3689,snow ouen 9 KevanKenney M V EQUES SnowMan M V FridayLivestream hanks Kevan I m shocked by the sudden Make It Hot I m so,"['hot', 'shocked']",Neutral
3690,OWCalifornia Signs you re from California 1 Complain when it s hot 2 Complain when it s cold,"['hot', 'cold', 'complain']",Negative
3691,gitardi hari ini bawa Syidi kucing dari FHUI ke vet karena dia atit flu tp ga perlu gw bantuin uda ngmg sendiri ke dokternya http,[],Neutral
3692,YourBoi CamHead Oh hardly har har I did remember that I turned into a bulldog by those two lizards And I m glad,['glad'],Positive
3693,Lycurgus78PAVol MartinKulldorff aginnt Damn right Mandatory vaccines with no long term gt 1yr data and FDA Approved for EME GENCY,"['right', 'damn']",Neutral
3694,shiba snowburs4 KevanKenney M V EQUES SnowMan M V FridayLivestream hank you for tweeting again he movie is Make It Hot on,['hot'],Positive
3695,iloveprdsdef i unes 10 2 Scene 3 9 Cold Night 12 Call me 18 Ju,['cold'],Negative
3696,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
3697,F ANKFO KY Mar 31 Climate High 58 Low 40 Precip 0 72 Snow Missing,['mar'],Negative
3698,LOUISVILLE BOWMAN KY Mar 31 Climate High 59 Low 40 Precip 0 53 Snow Missing,['mar'],Negative
3699,Amelie916 in turkey 4 proper seasons happened so of course we have snow and so many ski resorts,['proper'],Positive
3700,BOWLING G EEN KY Mar 31 Climate High 62 Low 41 Precip 0 13 Snow 0 0,['mar'],Negative
3701,LEXING ON KY Mar 31 Climate High 57 Low 37 Precip 0 83 Snow 0 0,['mar'],Negative
3702,Lucky Daye is my husband His music is one of a kind Painted should be considered one of the greats in recent year,['lucky'],Positive
3703,LOUISVILLE KY Mar 31 Climate High 60 Low 40 Precip 0 67 Snow 0 0,['mar'],Negative
3704,Christmas snow in Battle Creek MI Nature Outdoors Blizzard Snow Storm Winter Ice,[],Neutral
3705,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
